X,Y,Path_curvature,Xin,Yin,Xout,Yout,Inner BoundryD,Width
-154.6126471,-195.0417229,-1.02142E-07,-159.8799415,-198.0827979,-151.2196883,-193.0827965,6.082148253,10
-154.7084158,-194.8174785,-1.52884E-07,-160.0009853,-197.8731438,-151.3407305,-192.8731452,6.111332305,10
-154.8036059,-194.5939977,-1.89506E-07,-160.1215528,-197.6643148,-151.461298,-192.664316,6.140635649,10
-154.8982153,-194.3712822,-1.24251E-07,-160.2416431,-197.4563123,-151.5813895,-192.4563115,6.170059253,10
-154.9922435,-194.1493306,1.14173E-07,-160.3612593,-197.2491308,-151.7010035,-192.2491338,6.199604227,10
-155.0856914,-193.9281373,4.1305E-07,-160.4803998,-197.0427734,-151.8201456,-192.0427736,6.229272528,10
-155.1785577,-193.7076989,6.80531E-07,-160.599069,-196.8372323,-151.9388148,-191.8372325,6.259067141,10
-155.2708311,-193.4880043,6.91332E-07,-160.7172668,-196.6325078,-152.0570144,-191.632505,6.289003431,10
-155.3625126,-193.2690521,-1.09732E-07,-160.8349962,-196.4285947,-152.174744,-191.4285915,6.319081066,10
-155.4536066,-193.050844,-1.23696E-06,-160.9522569,-196.2254934,-152.2920043,-191.2254908,6.349295517,10
-155.5441159,-192.8333836,-2.36055E-06,-161.0690479,-196.0232054,-152.4087945,-191.0232044,6.379642425,10
-155.634031,-192.6166691,-2.96576E-06,-161.1853697,-195.8217298,-152.5251115,-190.821737,6.410130671,10
-155.723357,-192.4007009,-5.05673E-07,-161.3012179,-195.6210746,-152.6409599,-190.6210812,6.440756028,10
-155.8120971,-192.1854816,3.44139E-06,-161.4165979,-195.4212296,-152.7563359,-190.4212436,6.471514143,10
-155.9002545,-191.9710057,7.64291E-06,-161.5315036,-195.2222072,-152.8712484,-190.222209,6.502405454,10
-155.9878285,-191.7572749,1.05758E-05,-161.6459404,-195.0239973,-152.985693,-190.0239859,6.533429822,10
-156.0748196,-191.5442874,5.91939E-06,-161.7599078,-194.8266017,-153.0996716,-189.8265707,6.564587938,10
-156.1612268,-191.3320437,-6.8583E-06,-161.8734095,-194.6300132,-153.2131813,-189.6299686,6.595880079,10
-156.2470478,-191.1205476,-2.2434E-05,-161.9864519,-194.4342197,-153.3262145,-189.4341907,6.627305777,10
-156.3322816,-190.9097982,-3.63241E-05,-162.0990318,-194.239225,-153.4387726,-189.239234,6.658865626,10
-156.4169267,-190.6997964,-3.93811E-05,-162.2111514,-194.0450242,-153.5508524,-189.045102,6.690559702,10
-156.5009767,-190.4905307,-5.31064E-07,-162.3228087,-193.8516195,-153.6624597,-188.8517841,6.722398846,10
-156.5844316,-190.281975,5.65198E-05,-162.4339756,-193.6590645,-153.7736278,-188.6592269,6.754398458,10
-156.6673129,-190.0741262,0.000113584,-162.5446491,-193.4673702,-153.8843711,-188.4674118,6.786544508,10
-156.7496131,-189.86698,0.00015075,-162.654838,-193.2765266,-153.9946878,-188.2763468,6.818848103,10
-156.8313307,-189.6605417,7.75194E-05,-162.7645546,-193.0865156,-154.1045694,-188.0860498,6.851309555,10
-156.9124523,-189.4548622,-9.56257E-05,-162.8738532,-192.8972353,-154.2139494,-187.8966289,6.883911266,10
-156.9929673,-189.2499779,-0.000304973,-162.9827714,-192.7086061,-154.322776,-187.7081581,6.916636612,10
-157.0728699,-189.0459056,-0.000497907,-163.0913217,-192.5205875,-154.4310223,-187.5206661,6.949473115,10
-157.1521636,-188.842638,-0.000606602,-163.1994946,-192.333179,-154.5386904,-187.334132,6.982412791,10
-157.230852,-188.6401659,-8.57732E-05,-163.3073245,-192.1462993,-154.6457625,-187.1485655,7.015446494,10
-157.3090742,-188.4381249,0.000642008,-163.4143241,-191.9608582,-154.7527593,-186.9631294,7.048668437,10
-157.3868209,-188.2364427,0.001407468,-163.5205444,-191.7768317,-154.8597292,-186.7778039,7.082154937,10
-157.4641109,-188.0351199,0.001938632,-163.6260268,-191.5942087,-154.9666886,-186.5926225,7.115920135,10
-157.5409101,-187.8342535,0.001284053,-163.7308944,-191.4128157,-155.0735324,-186.4078097,7.149965877,10
-157.6170455,-187.6342918,-0.001575208,-163.8354753,-191.2320569,-155.1797773,-186.2241741,7.184203752,10
-157.6922007,-187.4360714,-0.005459786,-163.941049,-191.0494836,-155.284179,-186.0436268,7.218369121,10
-157.7658955,-187.2408832,-0.009331378,-164.048706,-190.8627406,-155.385155,-185.8684556,7.252003755,10
-157.838559,-187.0476238,-0.012927062,-164.1573595,-190.6734058,-155.4838345,-185.6964626,7.285158526,10
-157.9102653,-186.856123,-0.015175443,-164.2668769,-190.4814121,-155.5802923,-185.5272977,7.317734034,10
-157.9812139,-186.6658117,-0.016043551,-164.3765988,-190.2877164,-155.6751244,-185.3598018,7.349771587,10
-158.0515727,-186.4761981,-0.016298229,-164.4859554,-190.0932323,-155.7688654,-185.1929933,7.381342465,10
-158.1214323,-186.2871428,-0.016551599,-164.595693,-189.8964531,-155.8612882,-185.0271439,7.412366149,10
-158.1905229,-186.0993647,-0.016775065,-164.7050804,-189.6985359,-155.9521082,-184.8626825,7.442680473,10
-158.2597356,-185.9104567,-0.016848278,-164.8126349,-189.5023771,-156.0436055,-184.6957023,7.472776063,10
-158.3286435,-185.7215964,-0.01682104,-164.9195702,-189.3057938,-156.13454,-184.5284258,7.50245202,10
-158.397236,-185.532812,-0.016753448,-165.0258224,-189.108905,-156.224913,-184.3608534,7.531706243,10
-158.4654921,-185.3440914,-0.016686693,-165.1313621,-188.9117726,-156.3147349,-184.1929714,7.560566937,10
-158.5331668,-185.156098,-0.01662765,-165.2374651,-188.7117904,-156.4030529,-184.0263706,7.588844749,10
-158.6004472,-184.9684055,-0.016617428,-165.3423942,-188.5122421,-156.4907476,-183.8594631,7.616602124,10
-158.667799,-184.7797039,-0.016628296,-165.4457695,-188.3140535,-156.5788575,-183.6904325,7.644116103,10
-158.7348619,-184.5909872,-0.016646333,-165.5485384,-188.1154335,-156.6664316,-183.5210697,7.671239153,10
-158.8016223,-184.4022828,-0.016663959,-165.6506777,-187.9164238,-156.7534553,-183.351401,7.697970343,10
-158.8680615,-184.2136334,-0.016679109,-165.7521647,-187.7170662,-156.8399047,-183.1814712,7.724306994,10
-158.9337543,-184.0262078,-0.016680035,-165.8544567,-187.514188,-156.9244905,-183.0135544,7.749975978,10
-158.9992424,-183.8383746,-0.016675924,-165.9550084,-187.3129652,-157.0090434,-182.8442172,7.775310994,10
-159.064652,-183.6498907,-0.016671108,-166.0543068,-187.1125871,-157.093619,-182.6734349,7.800355231,10
-159.1297507,-183.4614154,-0.016666701,-166.1529491,-186.9118684,-157.1776389,-182.5023552,7.825020258,10
-159.1945398,-183.2729408,-0.016663535,-166.2509357,-186.7108083,-157.2611053,-182.3309739,7.849309239,10
-159.2590128,-183.0844809,-0.016663105,-166.348262,-186.5094159,-157.3440086,-182.1593103,7.873222633,10
-159.3226069,-182.8976889,-0.01666418,-166.4465858,-186.3038683,-157.4247798,-181.9902831,7.896400037,10
-159.3863065,-182.7096594,-0.016665453,-166.5426518,-186.1012341,-157.5061172,-181.8185897,7.919347009,10
-159.4497454,-182.5213079,-0.016666766,-166.6377757,-185.8988575,-157.5871391,-181.6460965,7.942016176,10
-159.5128318,-182.3329666,-0.016667534,-166.7322226,-185.6961851,-157.6675878,-181.4733429,7.964348181,10
-159.5755897,-182.1446361,-0.016667435,-166.8259981,-185.493205,-157.7474653,-181.300325,7.986321761,10
-159.6381344,-181.9559639,-0.016667027,-166.9193378,-185.2893895,-157.8268966,-181.1267567,8.007974138,10
-159.6994264,-181.770101,-0.016666856,-167.0133536,-185.0818628,-157.9037158,-180.9569994,8.028779402,10
-159.7611887,-181.5818214,-0.016666821,-167.1049309,-184.8778927,-157.9817161,-180.7831457,8.04951145,10
-159.8226154,-181.3935572,-0.016666703,-167.1958227,-184.6736468,-158.0591375,-180.6090458,8.06989305,10
-159.8837022,-181.2053151,-0.016666522,-167.2860323,-184.4691184,-158.1359733,-180.434714,8.089926048,10
-159.9444409,-181.0170794,-0.016666419,-167.3755562,-184.2643162,-158.2122286,-180.26014,8.109625222,10
-160.0047765,-180.8289243,-0.016666515,-167.4648886,-184.0580088,-158.2877036,-180.085695,8.128976449,10
-160.0641256,-180.6427961,-0.016666749,-167.554261,-183.8493468,-158.3612528,-179.9137908,8.147643531,10
-160.1238031,-180.4545715,-0.016666693,-167.6415601,-183.6436206,-158.4356091,-179.738436,8.166192791,10
-160.1831353,-180.2663447,-0.016666535,-167.7281707,-183.4376291,-158.5093837,-179.5628433,8.184412297,10
-160.2421178,-180.0781245,-0.016666452,-167.8140946,-183.2313685,-158.5825696,-179.3870289,8.202303324,10
-160.3007502,-179.8899076,-0.016666546,-167.8993267,-183.0248514,-158.6551685,-179.2109902,8.219868529,10
-160.3588543,-179.7022675,-0.016666768,-167.9846107,-182.8160771,-158.7266679,-179.0358001,8.236988036,10
-160.4162622,-179.5157598,-0.016666657,-168.069312,-182.6064411,-158.7969048,-178.8617829,8.253573853,10
-160.4738345,-179.3275521,-0.016666516,-168.1522913,-182.3990755,-158.8675831,-178.6850221,8.270003296,10
-160.5310045,-179.1393145,-0.016666497,-168.2345767,-182.1914623,-158.9376745,-178.5080387,8.286171111,10
-160.587786,-178.9510611,-0.016666638,-168.3161711,-181.9835939,-159.0071737,-178.3308463,8.30205953,10
-160.6441944,-178.7627922,-0.016666845,-168.39707,-181.7754835,-159.076083,-178.1534395,8.317655211,10
-160.6999013,-178.5756362,-0.016666701,-168.478268,-181.5642529,-159.143581,-177.9776643,8.3327558,10
-160.7552189,-178.3885629,-0.016666547,-168.5582683,-181.3538282,-159.2104749,-177.8015392,8.347477418,10
-160.8105266,-178.2002736,-0.016666553,-168.6368963,-181.1449259,-159.2774489,-177.6234569,8.361999807,10
-160.8654655,-178.0119719,-0.016666703,-168.7148263,-180.9357908,-159.3438283,-177.4451752,8.376227206,10
-160.9200346,-177.8236556,-0.016666827,-168.792058,-180.7264244,-159.409613,-177.2666952,8.390162025,10
-160.9742328,-177.6353219,-0.016666652,-168.8685907,-180.5168297,-159.4748031,-177.0880173,8.403807083,10
-161.0275681,-177.4486971,-0.016666462,-168.9456594,-180.3031635,-159.5382832,-176.9118109,8.416896597,10
-161.0808122,-177.260958,-0.016666471,-169.0209382,-180.092132,-159.6017974,-176.7335926,8.429777371,10
-161.1338516,-177.072559,-0.016666616,-169.0951872,-179.8817926,-159.6650424,-176.5542756,8.442432021,10
-161.1865106,-176.8841397,-0.016666683,-169.1687338,-179.6712379,-159.7276894,-176.3747731,8.454809503,10
-161.2387871,-176.695699,-0.016666564,-169.2415779,-179.4604694,-159.7897377,-176.1950876,8.466912999,10
-161.2908263,-176.5066834,-0.016666457,-169.3139491,-179.2488041,-159.8513591,-176.0147063,8.478780977,10
-161.3415122,-176.3211172,-0.016666587,-169.3866109,-179.0334134,-159.9106449,-175.8387196,8.490003735,10
-161.392593,-176.1325877,-0.016666827,-169.4571608,-178.8219407,-159.9707386,-175.6584311,8.501169,10
-161.4432696,-175.9440248,-0.01666685,-169.5270056,-178.6102655,-160.0302326,-175.4779659,8.512087186,10
-161.4935413,-175.7554309,-0.016666685,-169.596146,-178.3983865,-160.089125,-175.2973301,8.522758812,10
-161.5433998,-175.5667984,-0.01666654,-169.6645793,-178.1863136,-160.1474177,-175.1165194,8.533194925,10
-161.5928278,-175.3782543,-0.016666597,-169.732831,-177.9722398,-160.2049216,-174.9359684,8.543325611,10
-161.6413004,-175.1918283,-0.01666679,-169.800668,-177.7565542,-160.260849,-174.7579124,8.552958508,10
-161.6899495,-175.0030961,-0.016666714,-169.8667952,-177.5438276,-160.317176,-174.5765442,8.562483456,10
-161.7381728,-174.814322,-0.016666535,-169.9322144,-177.3309142,-160.3729004,-174.3950132,8.571788245,10
-161.7859884,-174.625513,-0.016666427,-169.9969259,-177.1178136,-160.4280213,-174.2133234,8.580854149,10
-161.8333909,-174.4366645,-0.016666498,-170.0609285,-176.9045314,-160.4825393,-174.0314738,8.589688116,10
-161.8801383,-174.2486392,-0.016666707,-170.1250152,-176.6880511,-160.5359214,-173.8509257,8.598181461,10
-161.926288,-174.0612107,-0.016666628,-170.1880255,-176.4722625,-160.5884561,-173.6707865,8.606362575,10
-161.9723849,-173.8722268,-0.016666524,-170.249712,-176.258375,-160.6409994,-173.4884214,8.614397624,10
-162.0180618,-173.6831997,-0.016666536,-170.310687,-176.0443194,-160.6929388,-173.3059038,8.622210723,10
-162.0633154,-173.4941348,-0.016666708,-170.3709526,-175.830089,-160.7442714,-173.123244,8.629804049,10
-162.1081451,-173.3050243,-0.016666961,-170.4305062,-175.6156947,-160.7949998,-172.9404347,8.637180818,10
-162.1521506,-173.1175745,-0.016666783,-170.4903779,-175.3968152,-160.8442621,-172.7600654,8.644129402,10
-162.1959736,-172.9290472,-0.016666575,-170.5485679,-175.1811124,-160.8933655,-172.577832,8.650874446,10
-162.2395202,-172.7398054,-0.016666509,-170.6057969,-174.9661595,-160.9421107,-172.3945511,8.657438354,10
-162.2826102,-172.550508,-0.016666595,-170.6623121,-174.7510547,-160.9902505,-172.2111287,8.663821901,10
-162.3251759,-172.3611437,-0.016666715,-170.7181152,-174.5357926,-161.0377826,-172.0275742,8.670093935,10
-162.3674133,-172.1711559,-0.016666588,-170.7735261,-174.3190479,-161.0848051,-171.8434297,8.676184225,10
-162.4084372,-171.9846321,-0.016666481,-170.8287221,-174.0994537,-161.1299455,-171.6635287,8.681801034,10
-162.4496583,-171.7951199,-0.016666557,-170.8821931,-173.8836768,-161.1754889,-171.4795356,8.687330608,10
-162.4904122,-171.6055529,-0.016666762,-170.9349495,-173.6677571,-161.2204247,-171.2954147,8.692692114,10
-162.5307158,-171.4159346,-0.016666877,-170.9869912,-173.4516973,-161.264753,-171.1111669,8.697868938,10
-162.5705656,-171.2262708,-0.016666695,-171.0383199,-173.2354913,-161.3084713,-170.9268023,8.702863328,10
-162.6098482,-171.036926,-0.016666482,-171.0895011,-173.016386,-161.3513113,-170.7431376,8.707627405,10
-162.6483033,-170.8491193,-0.016666487,-171.1398236,-172.7971973,-161.3930266,-170.5611407,8.712113683,10
-162.6866814,-170.6592773,-0.016666623,-171.1888121,-172.5805293,-161.4347513,-170.3763749,8.716503699,10
-162.7245878,-170.4693823,-0.016666663,-171.2370853,-172.3637309,-161.4758665,-170.1914951,8.720732219,10
-162.7620248,-170.2794319,-0.01666656,-171.2846424,-172.1468074,-161.5163732,-170.0064994,8.724798127,10
-162.7989893,-170.0894306,-0.01666649,-171.3314846,-171.9297545,-161.5562698,-169.8213957,8.728703643,10
-162.8352071,-169.9008056,-0.016666644,-171.3783802,-171.7082862,-161.594946,-169.6384034,8.732284498,10
-162.8710444,-169.7116233,-0.016666905,-171.423855,-171.4896981,-161.633192,-169.4542817,8.735680795,10
-162.9065134,-169.52145,-0.016666881,-171.4683526,-171.2722238,-161.6710884,-169.2688232,8.739010244,10
-162.9414507,-169.3312087,-0.016666655,-171.5121329,-171.0546379,-161.7083757,-169.0832567,8.74224243,10
-162.9758845,-169.1409107,-0.016666445,-171.5551971,-170.8369359,-161.7450525,-168.8975903,8.745347704,10
-163.0099575,-168.949792,-0.016666426,-171.5978053,-170.6176984,-161.7812333,-168.7111528,8.748316498,10
-163.0428575,-168.762508,-0.016666569,-171.6400421,-170.3955712,-161.8157133,-168.529408,8.750912937,10
-163.0758172,-168.5720471,-0.016666529,-171.6807573,-170.1774887,-161.8503871,-168.3434161,8.753424256,10
-163.1082457,-168.3815249,-0.016666459,-171.7207555,-169.9593008,-161.8844501,-168.1573306,8.755838111,10
-163.1401137,-168.1909387,-0.016666489,-171.7600371,-169.7410063,-161.9179017,-167.9711559,8.758184099,10
-163.1714475,-168.0002899,-0.016666692,-171.7986012,-169.5226129,-161.950743,-167.7848879,8.760436596,10
-163.2022038,-167.809993,-0.016667009,-171.836895,-169.3010517,-161.9827372,-167.5994127,8.762485276,10
-163.2322104,-167.6211921,-0.016666886,-171.8742709,-169.0798234,-162.0137363,-167.4155346,8.764292089,10
-163.2620197,-167.4303794,-0.016666684,-171.910482,-168.861096,-162.0445716,-167.2289768,8.76600532,10
-163.2912962,-167.2395129,-0.016666579,-171.9459763,-168.6422709,-162.0747947,-167.0423413,8.767623229,10
-163.3199887,-167.048582,-0.016666636,-171.9807532,-168.4233531,-162.1044062,-166.8556259,8.769198277,10
-163.3480979,-166.8575849,-0.01666679,-172.0148123,-168.204349,-162.1334067,-166.668828,8.770730409,10
-163.3754375,-166.6681919,-0.016666616,-172.0487261,-167.9804677,-162.1612575,-166.4844855,8.772001081,10
-163.4023902,-166.4777954,-0.016666446,-172.0812888,-167.7603182,-162.1887194,-166.2984454,8.773149047,10
-163.428911,-166.2866409,-0.016666421,-172.1129924,-167.5410193,-162.2157106,-166.1113993,8.774208546,10
-163.4548577,-166.0954284,-0.016666547,-172.1439782,-167.3216389,-162.2420898,-165.9242823,8.775215562,10
-163.4801733,-165.9041486,-0.016666704,-172.1742459,-167.1021822,-162.2678575,-165.7370928,8.776228276,10
-163.5049425,-165.7123748,-0.016666576,-172.2040315,-166.8806104,-162.2930043,-165.5496188,8.777182061,10
-163.528757,-165.5237909,-0.016666452,-172.2331562,-166.6572602,-162.3168766,-165.3659822,8.777888002,10
-163.5523826,-165.3323542,-0.016666504,-172.2610663,-166.4375448,-162.3406331,-165.178575,8.77853169,10
-163.5754558,-165.1408673,-0.016666692,-172.2882582,-166.2177602,-162.3637774,-164.9911052,8.779101514,10
-163.5979245,-164.9493241,-0.016666833,-172.3147318,-165.9979085,-162.3863098,-164.8035735,8.779650292,10
-163.6197455,-164.7577221,-0.016666712,-172.3404875,-165.77799,-162.4082299,-164.615983,8.780221363,10
-163.6408677,-164.5669893,-0.016666581,-172.3658506,-165.5541374,-162.4292464,-164.429906,8.780648508,10
-163.6613733,-164.3767503,-0.016666658,-172.3901824,-165.3321368,-162.4495484,-164.2441136,8.780938024,10
-163.6814711,-164.1850063,-0.016666852,-172.4135781,-165.1120064,-162.4694559,-164.0563388,8.781174257,10
-163.7009713,-163.9932186,-0.016666899,-172.4362559,-164.8918135,-162.4887503,-163.8685179,8.781382003,10
-163.7198005,-163.8013742,-0.016666689,-172.458215,-164.6715688,-162.5074328,-163.6806434,8.781635776,10
-163.7380482,-163.6088157,-0.01666645,-172.4795295,-164.4504752,-162.5255621,-163.4920734,8.781906693,10
-163.7553733,-163.4198706,-0.016666448,-172.5003211,-164.225164,-162.5424531,-163.3081768,8.781947933,10
-163.7723892,-163.2279586,-0.016666572,-172.5199266,-164.0046609,-162.5591142,-163.1202307,8.781951756,10
-163.7888057,-163.0359455,-0.016666583,-172.5388064,-163.7841909,-162.57517,-162.9321629,8.781935056,10
-163.8044937,-162.8438818,-0.016666493,-172.5569677,-163.563677,-162.5906135,-162.7440534,8.782021829,10
-163.8195041,-162.6517794,-0.016666455,-172.5744111,-163.3431141,-162.6054437,-162.5559107,8.782160374,10
-163.8338776,-162.459951,-0.016666626,-172.5912897,-163.1194135,-162.6195227,-162.3685061,8.782206913,10
-163.8475197,-162.269851,-0.016666911,-172.6072948,-162.8960157,-162.6327456,-162.1830167,8.782126263,10
-163.8607042,-162.0776443,-0.016666869,-172.6223759,-162.6753232,-162.6455615,-161.9947532,8.78203339,10
-163.8731647,-161.8854018,-0.016666652,-172.6367387,-162.454593,-162.6577645,-161.806462,8.782038909,10
-163.8849162,-161.6931233,-0.016666465,-172.6503831,-162.2338314,-162.6693549,-161.61814,8.782128148,10
-163.8960383,-161.5008157,-0.01666646,-172.6633092,-162.0130404,-162.6803328,-161.4297886,8.782221416,10
-163.9064503,-161.3102728,-0.016666616,-172.675634,-161.7871508,-162.6903878,-161.244142,8.782140697,10
-163.9163145,-161.1185218,-0.016666575,-172.6869593,-161.565493,-162.6999197,-161.0565316,8.782026727,10
-163.9255298,-160.9261426,-0.016666518,-172.6975229,-161.3446081,-162.7088823,-160.8681027,8.781968891,10
-163.9339803,-160.7337355,-0.016666569,-172.7073684,-161.1237024,-162.7172322,-160.6796524,8.782050531,10
-163.9418092,-160.5413111,-0.016666786,-172.7164956,-160.9027755,-162.7249696,-160.4911847,8.782128344,10
-163.9490327,-160.3486945,-0.016667104,-172.7249445,-160.6793579,-162.7320353,-160.3028399,8.782139052,10
-163.9555471,-160.1588135,-0.016666906,-172.7325543,-160.4549867,-162.7382429,-160.1177365,8.782002901,10
-163.9614511,-159.9663448,-0.016666622,-172.7393191,-160.2340021,-162.7439647,-159.9292209,8.781947777,10
-163.9665801,-159.7738582,-0.016666434,-172.7453657,-160.0130097,-162.7490743,-159.7406909,8.782042487,10
-163.971094,-159.581366,-0.016666412,-172.7506944,-159.7920037,-162.7535712,-159.5521555,8.782126832,10
-163.9749968,-159.388866,-0.016666503,-172.7553051,-159.5709907,-162.7574557,-159.3636113,8.782197027,10
-163.9782508,-159.1977096,-0.016666418,-172.7591384,-159.3454802,-162.7605542,-159.1772174,8.782130985,10
-163.9808257,-159.0062502,-0.016666389,-172.7621282,-159.1230666,-162.763013,-158.9900498,8.782079528,10
-163.9827104,-158.8137407,-0.016666518,-172.764377,-158.9020369,-162.7648824,-158.8014959,8.78211045,10
-163.9839519,-158.621227,-0.016666785,-172.765908,-158.6810137,-162.7661398,-158.6129363,8.782159595,10
-163.9845825,-158.4287183,-0.01666703,-172.7667214,-158.4599891,-162.7667848,-158.4243821,8.782194574,10
-163.9845797,-158.2356302,-0.016666849,-172.766786,-158.2370374,-162.7667862,-158.235435,8.782206446,10
-163.9839034,-158.0461204,-0.016666603,-172.7659546,-158.0120735,-162.7660298,-158.0508419,8.782117211,10
-163.9825192,-157.8536275,-0.016666531,-172.7644068,-157.7910731,-162.7646604,-157.8623025,8.782110327,10
-163.9804895,-157.6611457,-0.016666604,-172.7621415,-157.5700824,-162.7626791,-157.673774,8.782124123,10
-163.9778492,-157.4686759,-0.016666674,-172.7591588,-157.349103,-162.7600858,-157.4852578,8.782123693,10
-163.9745923,-157.2762162,-0.016666565,-172.755459,-157.1281415,-162.7568806,-157.2967509,8.7821151,10
-163.9706462,-157.0847544,-0.016666489,-172.7508447,-156.903213,-162.7529815,-157.1099312,8.782075084,10
-163.9659849,-156.8937651,-0.016666618,-172.7454625,-156.6803979,-162.7484143,-156.9233557,8.782069916,10
-163.9606447,-156.7013624,-0.016666862,-172.7394028,-156.459499,-162.743196,-156.7349044,8.782089265,10
-163.9546944,-156.5089814,-0.016666945,-172.7326262,-156.2386219,-162.737366,-156.5464751,8.782094337,10
-163.948134,-156.3166213,-0.016666743,-172.7251327,-156.0177708,-162.7309245,-156.3580664,8.782085116,10
-163.9408121,-156.1233589,-0.016666497,-172.7168569,-155.7955087,-162.7238275,-156.1688223,8.782166476,10
-163.932966,-155.9344058,-0.016666487,-172.7075543,-155.5702972,-162.7161527,-155.9848984,8.782139511,10
-163.92436,-155.7421308,-0.016666602,-172.6977027,-155.3495475,-162.7076993,-155.7965731,8.782121791,10
-163.9151431,-155.5498848,-0.016666599,-172.6871348,-155.1288324,-162.6986348,-155.6082768,8.782091081,10
-163.9053077,-155.3576714,-0.01666648,-172.6758505,-154.9081512,-162.6889593,-155.4200134,8.782054999,10
-163.8947759,-155.1654943,-0.016666405,-172.6638501,-154.6875082,-162.6786727,-155.2317818,8.782091545,10
-163.8835511,-154.9740132,-0.016666542,-172.6508336,-154.4634133,-162.6677496,-155.0448205,8.782138374,10
-163.8717834,-154.7836929,-0.016666799,-172.6370557,-154.2405198,-162.6562013,-154.859021,8.782086116,10
-163.8592826,-154.5916358,-0.016666781,-172.6226994,-154.0200194,-162.643905,-154.670912,8.782039604,10
-163.8461594,-154.3996176,-0.016666607,-172.6076277,-153.7995682,-162.6309981,-154.4828408,8.781992192,10
-163.8323522,-154.2076477,-0.016666468,-172.5918403,-153.5791633,-162.6174809,-154.2948135,8.782005655,10
-163.8177968,-154.0157294,-0.016666513,-172.5753377,-153.3588111,-162.6033533,-154.1068269,8.782144648,10
-163.8027894,-153.8261036,-0.01666671,-172.5575006,-153.1329746,-162.5886952,-153.922226,8.782106646,10
-163.7870043,-153.6344903,-0.016666655,-172.5393385,-152.9124789,-162.5731917,-153.7346221,8.78206428,10
-163.7705755,-153.4427218,-0.016666541,-172.5204831,-152.6923132,-162.5570569,-153.5467954,8.782026881,10
-163.7534456,-153.2510124,-0.016666514,-172.5009129,-152.4722065,-162.5403125,-153.3590203,8.78206827,10
-163.7356167,-153.0593666,-0.016666659,-172.4806278,-152.2521581,-162.5229586,-153.1713011,8.782186806,10
-163.7171934,-152.8681303,-0.016666925,-172.4592622,-152.0291784,-162.504995,-152.9844616,8.782232465,10
-163.6983426,-152.6787048,-0.016666799,-172.4370736,-151.8065028,-162.4865134,-152.799656,8.782149757,10
-163.6786499,-152.4872326,-0.016666615,-172.4144394,-151.5866829,-162.4671546,-152.6121225,8.782084463,10
-163.6582627,-152.2958361,-0.016666532,-172.3910903,-151.3669253,-162.4471875,-152.4246581,8.782092682,10
-163.6371846,-152.1045037,-0.016666612,-172.3670286,-151.1472491,-162.4266108,-152.2372469,8.782170117,10
-163.615474,-151.9132428,-0.016666793,-172.3422526,-150.9276413,-162.405426,-152.0499055,8.782259107,10
-163.5933851,-151.7239804,-0.016666644,-172.3160143,-150.7031032,-162.3838079,-151.8655466,8.782166625,10
-163.5705161,-151.5333994,-0.016666498,-172.2895219,-150.4829657,-162.3613141,-151.6790797,8.782054076,10
-163.546873,-151.3423577,-0.016666493,-172.2624008,-150.263628,-162.3381282,-151.4919652,8.782031823,10
-163.5225353,-151.151398,-0.016666637,-172.2345672,-150.0443747,-162.3143344,-151.3049221,8.782084065,10
-163.4975684,-150.9605177,-0.016666812,-172.2060206,-149.8252034,-162.2899332,-151.1179562,8.782145471,10
-163.4719788,-150.7697609,-0.016666658,-172.176372,-149.6036555,-162.2649182,-150.9314677,8.782155921,10
-163.4461059,-150.581482,-0.016666491,-172.1457622,-149.3814682,-162.2395604,-150.7479106,8.7820301,10
-163.4191608,-150.390857,-0.016666491,-172.114875,-149.1626062,-162.2131616,-150.5612018,8.782029736,10
-163.3915336,-150.2003259,-0.016666633,-172.0832762,-148.9438375,-162.1861562,-150.3745767,8.782092769,10
-163.3632936,-150.0098811,-0.016666756,-172.0509658,-148.7251637,-162.1585444,-150.1880373,8.78214929,10
-163.3344488,-149.8195197,-0.016666631,-172.0179447,-148.5065913,-162.1303259,-150.0015809,8.782191202,10
-163.3052269,-149.6308539,-0.016666507,-171.98338,-148.2836801,-162.1017382,-149.8176803,8.782096485,10
-163.2751982,-149.4415915,-0.016666582,-171.9485484,-148.0641605,-162.0723182,-149.6326231,8.782045393,10
-163.2443338,-149.2515337,-0.016666781,-171.9131922,-147.8459396,-162.0421074,-149.4464662,8.782072629,10
-163.2128592,-149.0615716,-0.016666869,-171.8771258,-147.6278255,-162.0112916,-149.2604047,8.782092223,10
-163.1807678,-148.8717081,-0.016666703,-171.8403496,-147.4098207,-161.9798708,-149.0744403,8.782110841,10
-163.1479888,-148.6816576,-0.016666515,-171.8024996,-147.1900381,-161.947796,-148.8885129,8.78211167,10
-163.1150667,-148.4948149,-0.016666554,-171.763462,-146.968599,-161.915632,-148.7064838,8.782031479,10
-163.0809473,-148.3052906,-0.016666713,-171.724356,-146.7509838,-161.8822238,-148.5208518,8.782048996,10
-163.0462253,-148.1158668,-0.016666732,-171.6845427,-146.533493,-161.8482111,-148.33532,8.782051853,10
-163.0108946,-147.9265524,-0.016666585,-171.6440208,-146.3161211,-161.8135954,-148.1498977,8.782047375,10
-162.9749035,-147.7373539,-0.016666458,-171.6027919,-146.0988768,-161.7783759,-147.9645802,8.782087757,10
-162.93844,-147.549523,-0.016666549,-171.5599927,-145.8779371,-161.7428103,-147.7813371,8.782105047,10
